MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Pool,GarageQuality,HouseAge,GarageAge,Remodel,TotalBath,WeightTotalBsmtSF,TotalPorchSF,Condition2Renew,PUD,SFoyer,Floor,Finish,Slvl,Interest,Rank,Qrtr
3,43.0,3182,Pave,3,Lvl,AllPub,Inside,0,Blmngtn,Norm,TwnhsE,8,5,Gable,CompShg,VinylSd,BrkFace,16.0,4,3,PConc,4,3,1,6,24,1,0,1232,1256,GasA,5,1,SBrkr,1269,0,0,1269,2,1,4,6,5,1,3,Attchd,3,2,430,Y,146,0,0,None,None,0,4,2010,WD,Normal,192000,0,3.0,5,6.0,1,2.0,1376,164,0,1,0,1.0,1,0,0.1983333333333334,2.1258333333333335,2
3,58.0,8410,Pave,3,Lvl,AllPub,FR2,0,Edwards,Feedr,1Fam,5,3,Gambrel,CompShg,Wd Sdng,None,0.0,3,2,PConc,3,3,1,1,0,1,0,658,658,GasA,3,1,SBrkr,658,526,0,1184,5,1,3,8,5,0,0,None,0,0,0,N,0,0,0,None,None,0,5,2006,WD,AdjLand,81000,0,0.0,10,96.0,1,1.0,658,151,1,0,0,1.5,1,0,4.940322580645163,2.0,2
3,72.0,7200,Pave,3,Lvl,AllPub,Inside,0,Edwards,Norm,1Fam,6,6,Hip,CompShg,MetalSd,BrkFace,255.0,3,3,CBlock,3,3,3,5,631,1,0,410,1041,GasA,5,1,SBrkr,1125,0,0,1125,3,1,3,6,5,1,2,Detchd,1,1,352,Y,296,0,0,GdWo,None,0,10,2009,WD,Abnorml,125000,0,3.0,33,32.0,1,2.0,3565,0,0,0,0,1.5,1,0,0.11806451612903225,2.0,4
3,93.0,9382,Pave,2,Lvl,AllPub,CulDSac,0,CollgCr,Norm,1Fam,7,5,Gable,CompShg,VinylSd,BrkFace,125.0,4,3,PConc,4,3,1,1,0,1,0,1468,1468,GasA,5,1,SBrkr,1479,0,0,1479,3,1,4,6,5,0,0,Attchd,2,2,577,Y,120,0,0,None,None,0,7,2008,WD,Normal,191000,0,3.0,8,9.0,1,2.0,1468,25,0,0,0,1.0,1,0,2.0096774193548392,2.1258333333333335,3
3,96.0,12474,Pave,3,Lvl,AllPub,Inside,0,NridgHt,Norm,1Fam,10,5,Gable,CompShg,VinylSd,Stone,272.0,5,3,PConc,5,3,3,6,1280,1,0,402,1682,GasA,5,1,SBrkr,1742,590,0,2332,3,1,5,9,5,1,5,BuiltIn,3,3,846,Y,196,0,0,None,None,0,8,2008,New,Partial,426000,0,3.0,0,0.0,1,3.5,8082,134,0,0,0,2.0,1,0,1.996451612903225,2.1258333333333335,3
3,50.0,8405,Pave,3,Lvl,AllPub,Inside,0,Edwards,Norm,1Fam,5,8,Gable,CompShg,MetalSd,None,0.0,3,3,BrkTil,3,4,1,3,241,4,391,229,861,GasA,5,1,SBrkr,961,406,0,1367,4,1,3,7,5,0,0,Detchd,1,1,384,Y,0,0,0,MnPrv,None,0,4,2008,WD,Normal,119000,0,3.0,58,30.0,1,2.0,2287,242,0,0,0,1.5,1,0,2.2783333333333338,2.0,2
3,71.0,12209,Pave,2,Lvl,AllPub,CulDSac,0,Mitchel,Norm,1Fam,6,5,Gable,CompShg,VinylSd,None,0.0,3,3,PConc,5,3,1,5,690,1,0,114,804,GasA,5,1,SBrkr,804,1157,0,1961,3,1,4,7,5,1,3,BuiltIn,3,2,560,Y,125,0,0,None,None,0,6,2009,WD,Normal,215000,0,3.0,7,8.0,1,3.5,3564,192,0,0,0,2.0,1,0,0.2063333333333333,2.3333333333333335,2
3,0.0,8339,Pave,2,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,5,7,Gable,CompShg,MetalSd,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,1,SBrkr,882,0,0,882,3,1,3,5,5,0,0,Attchd,2,1,294,Y,0,0,0,MnPrv,Shed,1200,7,2007,WD,Normal,106500,0,3.0,48,48.0,1,1.0,0,0,0,0,0,1.0,1,0,5.258387096774194,2.6666666666666665,3
3,0.0,7446,Pave,3,Lvl,AllPub,Corner,0,BrkSide,Feedr,1Fam,4,5,Gable,CompShg,WdShing,None,0.0,3,3,CBlock,3,3,1,3,266,1,0,522,788,GasA,3,1,FuseA,788,0,0,788,2,1,3,4,5,2,3,None,0,0,0,Y,0,0,0,GdWo,None,0,4,2006,WD,Abnorml,100000,0,0.0,56,65.0,1,1.0,1320,0,1,0,0,1.0,1,0,4.790333333333334,2.1258333333333335,2
3,60.0,10134,Pave,3,Lvl,AllPub,Inside,0,OldTown,Norm,1Fam,5,6,Gable,CompShg,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0,1,0,735,735,GasA,4,1,FuseA,735,299,0,1034,2,1,3,5,5,0,0,Detchd,1,1,240,Y,0,0,0,None,None,0,7,2007,WD,Normal,109000,0,3.0,57,67.0,1,1.0,735,39,0,0,0,1.5,1,0,5.258387096774194,2.1258333333333335,3
3,68.0,9571,Pave,3,Lvl,AllPub,Inside,0,Edwards,Norm,1Fam,5,6,Gable,CompShg,Wd Sdng,None,0.0,3,3,CBlock,3,3,3,4,739,1,0,405,1144,GasA,3,1,SBrkr,1144,0,0,1144,3,1,3,6,5,0,0,Attchd,1,1,596,Y,44,0,0,None,None,0,6,2010,WD,Normal,129000,0,3.0,54,54.0,1,2.0,3361,0,0,0,0,1.0,1,0,0.1766666666666667,2.0,2
3,60.0,7200,Pave,3,Low,AllPub,Inside,0,CollgCr,Norm,1Fam,5,5,Hip,CompShg,MetalSd,None,0.0,3,3,CBlock,3,3,3,3,777,1,0,117,894,GasA,3,1,SBrkr,894,0,0,894,2,1,3,6,5,0,0,Detchd,2,2,600,Y,215,0,0,None,None,0,9,2009,WD,Normal,123000,0,3.0,37,24.0,1,1.0,2448,0,0,0,0,1.0,1,0,0.14666666666666667,2.1258333333333335,3
3,69.0,7590,Pave,3,Lvl,AllPub,Inside,0,NAmes,PosN,1Fam,5,5,Gable,CompShg,VinylSd,BrkFace,288.0,3,3,CBlock,3,3,1,5,540,1,0,324,864,GasA,3,1,SBrkr,876,936,0,1812,4,1,3,8,5,1,3,Attchd,2,1,264,Y,0,0,0,None,None,0,7,2007,WD,Normal,169500,0,3.0,45,45.0,1,2.0,3024,168,1,0,0,2.0,1,0,5.258387096774194,2.6666666666666665,3
1,60.0,8967,Pave,3,Lvl,AllPub,Corner,0,IDOTRR,Norm,1Fam,5,2,Gable,CompShg,MetalSd,None,0.0,3,2,BrkTil,2,1,1,1,0,1,0,961,961,GasA,4,1,Mix,1077,0,0,1077,2,1,3,6,2,0,0,Detchd,1,1,338,N,0,0,0,None,None,0,11,2007,WD,Abnorml,67000,0,1.0,57,87.0,1,1.0,961,0,0,0,0,1.0,1,0,4.486666666666668,2.1258333333333335,4
4,65.0,8125,Pave,3,Lvl,AllPub,Inside,0,Somerst,Norm,1Fam,7,5,Gable,CompShg,CemntBd,Stone,100.0,4,3,PConc,4,3,1,6,812,1,0,280,1092,GasA,5,1,SBrkr,1112,438,0,1550,2,1,4,7,5,0,0,Attchd,3,2,438,Y,0,0,0,None,None,0,10,2009,WD,Normal,241000,0,3.0,2,2.0,1,3.0,5152,168,0,0,0,2.0,1,0,0.11806451612903225,2.1258333333333335,4
3,38.0,14963,Pave,1,Lvl,AllPub,Inside,0,Veenker,Norm,TwnhsE,8,5,Gable,CompShg,BrkFace,None,0.0,4,3,PConc,4,3,1,6,786,1,0,474,1260,GasA,5,1,SBrkr,1288,0,0,1288,1,1,5,4,5,2,4,Attchd,3,2,500,Y,120,0,0,None,None,0,12,2008,WD,Normal,245500,0,3.0,12,12.0,1,2.5,5190,254,0,1,0,1.0,1,0,0.1551612903225806,2.1258333333333335,4
3,65.0,8767,Pave,2,Lvl,AllPub,Inside,0,CollgCr,Norm,1Fam,7,5,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,3,6,24,1,0,1286,1310,GasA,5,1,SBrkr,1310,0,0,1310,3,1,4,6,5,1,4,Attchd,3,2,400,Y,0,0,0,None,None,0,7,2006,New,Partial,164990,0,3.0,1,1.0,1,2.0,1430,0,0,0,0,1.0,1,0,5.235161290322582,2.1258333333333335,3
3,60.0,10200,Pave,3,Lvl,AllPub,Inside,0,Sawyer,Norm,1Fam,5,8,Gable,CompShg,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0,1,0,672,672,GasA,5,1,SBrkr,672,0,0,672,2,1,3,4,5,0,0,Detchd,1,1,240,N,168,0,0,GdPrv,None,0,8,2008,WD,Normal,108000,0,3.0,11,68.0,1,1.0,672,0,0,0,0,1.0,1,0,1.996451612903225,2.3333333333333335,3
3,93.0,12090,Pave,3,Lvl,AllPub,Corner,0,NoRidge,Norm,1Fam,8,5,Hip,CompShg,VinylSd,BrkFace,650.0,4,3,PConc,4,3,1,1,0,1,0,1141,1141,GasA,4,1,SBrkr,1165,1098,0,2263,4,1,4,10,5,1,3,BuiltIn,3,2,420,Y,144,0,0,None,None,0,7,2006,WD,Abnorml,258000,0,3.0,8,8.0,1,2.5,1141,123,0,0,0,2.0,1,0,5.235161290322582,2.1258333333333335,3
3,0.0,10364,Pave,2,Lvl,AllPub,Inside,0,Gilbert,Norm,1Fam,6,5,Gable,CompShg,MetalSd,None,0.0,3,3,PConc,4,3,1,1,0,1,0,806,806,GasA,4,1,SBrkr,806,766,0,1572,3,1,3,7,5,1,3,BuiltIn,3,2,373,Y,0,0,0,None,None,0,5,2007,WD,Normal,168000,0,3.0,11,12.0,1,2.5,806,40,0,0,0,2.0,1,0,5.253548387096774,1.0,2
3,0.0,9991,Pave,2,Lvl,AllPub,Corner,0,Sawyer,Feedr,1Fam,4,4,Gable,CompShg,Plywood,None,0.0,3,3,CBlock,3,3,1,4,1116,1,0,165,1281,GasA,5,1,SBrkr,1620,0,0,1620,3,1,3,8,4,1,3,Attchd,1,2,490,Y,120,0,0,GdWo,None,0,6,2009,WD,Normal,150000,0,3.0,16,16.0,1,3.0,4629,78,1,0,0,1.0,1,0,0.2063333333333333,2.3333333333333335,2
3,51.0,10480,Pave,3,Lvl,AllPub,Inside,0,SWISU,Norm,1Fam,6,5,Gable,CompShg,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0,1,0,1064,1064,GasA,5,1,FuseA,1166,0,473,1639,3,1,3,6,2,0,0,Detchd,1,1,240,Y,0,0,0,None,None,0,3,2008,WD,Normal,115000,0,3.0,58,72.0,1,1.0,1064,0,0,0,0,1.5,1,0,2.6103225806451613,2.1258333333333335,1
3,63.0,15576,Pave,3,Lvl,AllPub,Inside,0,Crawfor,Norm,1Fam,6,7,Gable,CompShg,Wd Sdng,None,0.0,3,3,BrkTil,4,3,1,1,0,1,0,840,840,GasA,5,1,SBrkr,840,840,0,1680,4,1,3,8,5,0,0,Attchd,1,1,308,Y,0,0,0,None,None,0,3,2008,WD,Normal,177000,0,3.0,32,48.0,1,2.0,840,160,0,0,0,2.0,1,0,2.6103225806451613,2.1258333333333335,1
3,109.0,14154,Pave,3,Lvl,AllPub,Corner,0,NridgHt,Norm,1Fam,7,5,Gable,CompShg,VinylSd,BrkFace,350.0,4,3,PConc,5,4,1,1,0,1,0,1063,1063,GasA,5,1,SBrkr,1071,1101,0,2172,3,1,4,9,5,1,4,Attchd,2,3,947,Y,192,0,0,None,None,0,8,2007,New,Partial,280000,0,3.0,1,1.0,1,2.5,1063,62,0,0,0,2.0,1,0,5.022258064516129,2.1258333333333335,3
4,85.0,10800,Pave,3,Lvl,AllPub,Inside,0,Somerst,Norm,1Fam,8,5,Gable,CompShg,VinylSd,Stone,100.0,4,3,PConc,5,3,1,6,789,1,0,245,1034,GasA,5,1,SBrkr,1050,1028,0,2078,3,1,5,8,5,1,4,Attchd,3,3,836,Y,0,0,0,None,None,0,4,2008,New,Partial,339750,0,3.0,0,0.0,1,3.5,4979,102,0,0,0,2.0,1,0,2.2783333333333338,2.1258333333333335,2
3,68.0,9571,Pave,3,Lvl,AllPub,Inside,0,Edwards,Norm,1Fam,5,3,Gable,CompShg,BrkComm,None,0.0,3,2,CBlock,3,2,1,1,0,1,0,1276,1276,GasA,3,1,FuseA,1276,0,0,1276,3,1,3,5,3,0,0,Attchd,1,1,350,Y,0,0,0,None,None,0,6,2009,COD,Abnorml,60000,0,3.0,51,51.0,1,1.0,1276,0,0,0,0,1.0,1,0,0.2063333333333333,2.0,2
3,100.0,34650,Pave,3,Bnk,AllPub,Inside,0,Gilbert,Norm,2fmCon,5,5,Hip,CompShg,Wd Sdng,None,0.0,3,3,CBlock,3,3,2,3,1056,1,0,0,1056,GasA,3,0,SBrkr,1056,0,0,1056,3,1,3,5,5,0,0,Attchd,3,2,572,Y,264,0,0,None,None,0,1,2006,WD,Normal,145000,0,3.0,51,51.0,1,2.0,3168,0,0,0,0,1.0,1,0,4.285161290322581,1.0,1
4,0.0,4403,Pave,1,Lvl,AllPub,Inside,0,Somerst,Norm,1Fam,7,5,Gable,CompShg,MetalSd,Stone,432.0,5,3,PConc,5,3,3,6,578,1,0,892,1470,GasA,5,1,SBrkr,1478,0,0,1478,2,1,4,7,5,1,4,Attchd,3,2,484,Y,0,0,0,None,None,0,6,2010,New,Partial,222000,0,3.0,1,1.0,1,3.5,4360,144,0,0,0,1.0,1,0,0.1766666666666667,2.1258333333333335,2
1,56.0,8960,Pave,3,Lvl,AllPub,Inside,0,OldTown,Artery,1Fam,5,6,Gable,CompShg,WdShing,None,0.0,3,3,CBlock,3,3,1,1,0,1,0,1008,1008,GasA,4,1,FuseA,1028,0,0,1028,2,1,3,5,5,1,4,Detchd,1,2,360,Y,0,0,0,None,None,0,3,2010,WD,Normal,115000,0,3.0,60,83.0,1,1.0,1008,130,1,0,0,1.0,1,0,0.16451612903225812,2.1258333333333335,1
3,59.0,11228,Pave,1,Lvl,AllPub,CulDSac,0,SawyerW,Norm,1Fam,7,5,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,1,4,50,6,531,499,1080,GasA,5,1,SBrkr,1080,1017,0,2097,3,1,4,9,5,1,3,Attchd,1,3,678,Y,196,0,0,None,None,0,12,2008,WD,Normal,228000,0,3.0,15,15.0,1,3.0,3386,187,0,0,0,2.0,1,0,0.1551612903225806,2.1258333333333335,4
3,73.0,8899,Pave,2,Lvl,AllPub,Inside,0,Gilbert,Norm,1Fam,7,5,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,3,6,24,1,0,1316,1340,GasA,5,1,SBrkr,1340,0,0,1340,3,1,4,6,5,0,0,Attchd,3,2,396,Y,100,0,0,None,None,0,8,2007,New,Partial,181134,0,3.0,0,0.0,0,2.0,1460,30,0,0,0,1.0,1,0,5.022258064516129,1.0,3
3,74.0,7844,Pave,3,Lvl,AllPub,Inside,0,Sawyer,Norm,1Fam,6,7,Hip,CompShg,HdBoard,BrkFace,203.0,3,3,CBlock,3,3,1,5,209,1,0,463,672,GasA,3,1,SBrkr,672,728,0,1400,3,1,3,6,5,1,3,Attchd,3,2,440,Y,0,0,0,None,None,0,3,2006,WD,Normal,149500,0,3.0,28,28.0,1,1.5,1508,0,0,0,0,2.0,1,0,4.589354838709676,2.3333333333333335,1
3,86.0,22420,Pave,2,Lvl,AllPub,Inside,0,Crawfor,Feedr,1Fam,6,6,Hip,CompShg,Wd Sdng,None,0.0,3,3,BrkTil,4,3,1,4,1128,1,0,242,1370,GasW,3,0,FuseA,1370,1254,0,2624,4,1,3,10,5,1,4,Detchd,1,3,864,N,0,0,0,None,None,0,11,2007,WD,Normal,239000,0,3.0,57,89.0,1,3.5,4754,0,1,0,0,2.0,1,0,4.486666666666668,2.1258333333333335,4
3,60.0,8160,Pave,3,Lvl,AllPub,Inside,0,Edwards,Norm,1Fam,5,6,Gable,CompShg,MetalSd,None,0.0,3,3,BrkTil,3,3,1,5,312,1,0,444,756,GasA,2,0,FuseF,756,378,0,1134,3,1,3,7,5,0,0,Detchd,1,1,240,P,0,0,0,None,None,0,4,2007,WD,AdjLand,126000,0,3.0,57,67.0,1,2.5,2004,0,0,0,0,1.5,1,0,5.249666666666668,2.0,2
3,65.0,8450,Pave,3,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,5,6,Gable,CompShg,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,775,1,0,281,1056,GasA,5,1,SBrkr,1056,0,0,1056,3,1,3,6,5,1,2,Attchd,1,1,304,Y,0,0,0,None,None,0,7,2010,WD,Normal,142000,0,3.0,42,42.0,1,2.0,3381,269,0,0,0,1.0,1,0,0.1825806451612904,2.6666666666666665,3
1,78.0,7060,Pave,3,Lvl,AllPub,Inside,0,Mitchel,Norm,Duplex,7,5,Gable,CompShg,VinylSd,BrkFace,200.0,3,4,PConc,4,4,4,6,1309,1,0,35,1344,GasA,5,1,SBrkr,1344,0,0,1344,2,2,3,8,5,0,0,Attchd,3,4,784,Y,0,0,0,None,None,0,11,2008,WD,Alloca,206300,0,3.0,10,11.0,1,4.0,7889,0,0,0,1,1.5,1,0,0.38766666666666655,2.3333333333333335,4
3,0.0,16635,Pave,2,Lvl,AllPub,FR2,0,NWAmes,Norm,1Fam,6,7,Gable,CompShg,CemntBd,Stone,126.0,4,3,CBlock,4,3,1,5,1246,1,0,356,1602,GasA,4,1,SBrkr,1602,0,0,1602,3,1,4,8,5,1,3,Attchd,3,2,529,Y,240,0,0,None,None,0,6,2009,WD,Normal,215000,0,3.0,9,32.0,1,2.5,6586,0,0,0,0,1.0,1,0,0.2063333333333333,1.5,2
3,100.0,21750,Pave,3,HLS,AllPub,Inside,1,Mitchel,Artery,1Fam,5,5,Hip,CompShg,HdBoard,None,0.0,3,3,CBlock,3,3,1,1,0,1,0,988,988,GasA,5,1,FuseA,988,0,0,988,2,1,3,4,5,0,0,Attchd,2,2,520,N,0,0,0,None,None,0,2,2008,WD,Normal,113000,0,3.0,54,54.0,1,1.0,988,0,1,0,0,1.0,1,0,2.9806896551724136,2.3333333333333335,1
3,80.0,9200,Pave,3,Lvl,AllPub,Inside,0,NoRidge,Norm,1Fam,8,5,Gable,CompShg,VinylSd,BrkFace,473.0,4,3,PConc,4,3,1,6,986,1,0,484,1470,GasA,4,1,SBrkr,1470,1160,0,2630,4,1,4,8,5,1,3,Attchd,3,3,696,Y,0,0,0,None,None,0,6,2008,WD,Normal,315000,0,3.0,10,10.0,1,3.5,6400,66,0,0,0,2.0,1,0,2.001,2.1258333333333335,2
3,72.0,9000,Pave,3,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,6,5,Gable,CompShg,Wd Sdng,BrkFace,74.0,3,3,CBlock,4,3,1,2,616,1,0,580,1196,GasA,4,1,FuseA,1196,0,0,1196,2,1,3,6,5,1,4,Attchd,2,1,297,Y,0,0,0,None,None,0,5,2008,WD,Normal,139000,0,3.0,52,52.0,1,2.0,1812,44,0,0,0,1.0,1,0,1.9783870967741928,2.6666666666666665,2
1,60.0,3378,Pave,3,HLS,AllPub,Inside,0,OldTown,Norm,1Fam,7,8,Gable,CompShg,HdBoard,None,0.0,3,4,CBlock,3,3,1,1,0,1,0,651,651,GasA,4,1,SBrkr,707,682,0,1389,3,1,3,6,5,2,4,Detchd,1,1,240,P,0,0,0,None,None,0,9,2009,WD,Normal,135000,0,3.0,17,62.0,1,1.5,651,126,0,0,0,2.0,1,0,0.14666666666666667,2.1258333333333335,3
3,0.0,12800,Pave,3,Low,AllPub,Inside,1,SawyerW,Norm,1Fam,7,5,Gable,CompShg,Wd Sdng,BrkFace,145.0,4,3,PConc,4,3,4,6,1518,1,0,0,1518,GasA,4,1,SBrkr,1644,0,0,1644,2,1,4,5,5,1,3,Attchd,3,2,569,Y,80,0,0,None,None,0,8,2009,WD,Normal,275000,0,3.0,20,20.0,1,3.5,9108,396,0,0,0,1.5,1,0,0.16032258064516125,2.1258333333333335,3
3,77.0,8593,Pave,2,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,4,6,Hip,CompShg,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,288,1,0,619,907,GasA,5,1,SBrkr,907,0,0,907,3,1,3,5,5,0,0,Detchd,1,1,352,Y,0,0,0,None,None,0,7,2008,WD,Normal,109008,0,3.0,51,44.0,1,1.0,1483,0,0,0,0,1.0,1,0,2.0096774193548392,2.6666666666666665,3
3,64.0,6762,Pave,3,Lvl,AllPub,Inside,0,CollgCr,Norm,1Fam,7,5,Gable,CompShg,VinylSd,BrkFace,108.0,4,3,PConc,4,3,1,6,664,1,0,544,1208,GasA,5,1,SBrkr,1208,0,0,1208,2,1,4,6,5,0,0,Attchd,2,2,628,Y,105,0,0,None,None,0,9,2007,New,Partial,195400,0,3.0,0,0.0,0,3.0,4528,54,0,0,0,1.0,1,0,4.9380000000000015,2.1258333333333335,3
3,130.0,11457,Pave,2,Lvl,AllPub,Corner,0,Timber,Norm,1Fam,6,5,Gable,CompShg,HdBoard,None,0.0,3,3,CBlock,4,3,2,6,1005,1,0,387,1392,GasA,3,1,SBrkr,1412,0,0,1412,3,1,4,6,5,1,3,Attchd,1,2,576,Y,0,0,0,None,None,0,3,2009,WD,Normal,175000,0,3.0,21,21.0,1,3.0,6417,169,0,0,0,1.0,1,0,0.18064516129032265,2.1258333333333335,1
1,21.0,1680,Pave,3,Lvl,AllPub,Inside,0,BrDale,Norm,Twnhs,6,5,Gable,CompShg,HdBoard,BrkFace,232.0,3,3,CBlock,3,3,1,5,387,1,0,96,483,GasA,3,1,SBrkr,483,504,0,987,2,1,3,4,5,0,0,Detchd,1,1,264,Y,0,0,0,None,None,0,7,2008,COD,Abnorml,85400,0,3.0,37,37.0,1,1.5,2031,0,0,1,0,2.0,1,0,2.0096774193548392,2.1258333333333335,3
1,60.0,5586,Pave,2,Bnk,AllPub,Inside,0,OldTown,Feedr,1Fam,6,7,Gable,CompShg,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0,1,0,901,901,GasA,4,1,SBrkr,1088,110,0,1198,4,1,3,7,5,0,0,None,0,0,0,N,0,0,0,MnPrv,None,0,9,2008,ConLD,Abnorml,79900,0,0.0,10,88.0,1,1.0,901,98,1,0,0,1.5,1,0,1.8116666666666659,2.1258333333333335,3
1,24.0,1920,Pave,3,Lvl,AllPub,Inside,0,BrDale,Norm,TwnhsE,5,5,Gable,CompShg,HdBoard,BrkFace,376.0,3,3,CBlock,3,3,1,5,471,1,0,294,765,GasA,5,1,SBrkr,765,600,0,1365,2,1,3,6,4,0,0,Detchd,1,2,440,Y,240,0,0,None,None,0,8,2007,WD,Normal,122500,0,3.0,36,36.0,1,2.5,2649,36,0,1,0,2.0,1,0,5.022258064516129,2.1258333333333335,3
3,100.0,10839,Pave,2,Lvl,AllPub,Corner,0,Gilbert,Norm,1Fam,6,5,Gable,CompShg,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0,1,0,926,926,GasA,5,1,SBrkr,926,678,0,1604,3,1,3,7,5,1,3,Attchd,3,2,470,Y,0,0,0,None,None,0,7,2008,WD,Normal,181000,0,3.0,10,11.0,1,2.5,926,36,0,0,0,2.0,1,0,2.0096774193548392,1.0,3
1,21.0,1890,Pave,3,Lvl,AllPub,Inside,0,MeadowV,Norm,Twnhs,4,7,Gable,CompShg,CemntBd,None,0.0,3,4,CBlock,4,3,3,5,495,1,0,135,630,GasA,4,1,SBrkr,630,0,0,630,1,1,3,3,5,0,0,None,0,0,0,Y,88,0,0,None,None,0,6,2008,WD,Normal,81000,0,0.0,36,36.0,1,2.0,2610,0,0,1,1,2.5,1,0,2.001,2.1258333333333335,2
3,43.0,10667,Pave,1,Lvl,AllPub,CulDSac,0,CollgCr,PosN,1Fam,7,6,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,3,6,385,5,344,70,799,GasA,5,1,SBrkr,827,834,0,1661,3,1,4,6,5,1,3,Attchd,2,2,550,Y,158,0,0,None,None,0,4,2009,ConLw,Normal,212000,0,3.0,13,13.0,1,3.5,4030,61,1,0,0,2.0,1,0,0.15033333333333332,2.1258333333333335,2
1,40.0,4400,Pave,3,Lvl,AllPub,Inside,0,OldTown,Norm,1Fam,6,8,Gable,CompShg,Stucco,None,0.0,3,3,BrkTil,2,3,1,1,0,1,0,648,648,GasA,3,1,FuseA,734,384,0,1118,2,1,3,6,5,0,0,Detchd,1,2,440,Y,0,0,0,None,None,0,10,2006,WD,Normal,116000,0,3.0,56,16.0,1,1.0,648,0,0,0,0,1.5,1,0,5.245161290322579,2.1258333333333335,4
1,50.0,6000,Pave,3,Lvl,AllPub,Inside,0,BrkSide,Norm,1Fam,6,7,Gable,CompShg,Wd Sdng,None,0.0,4,3,PConc,3,3,1,1,0,1,0,884,884,GasA,4,1,SBrkr,904,0,0,904,2,1,3,4,5,0,0,Detchd,1,1,180,Y,0,0,0,None,None,0,1,2009,WD,Normal,119000,0,3.0,5,83.0,1,1.0,884,105,0,0,0,1.5,0,0,0.15419354838709684,2.1258333333333335,1
3,40.0,4280,Pave,3,Lvl,AllPub,Inside,0,Crawfor,Norm,1Fam,5,6,Gable,CompShg,WdShing,None,0.0,3,3,PConc,3,3,1,2,365,1,0,75,440,GasA,3,0,SBrkr,694,0,0,694,2,1,4,4,5,1,4,Detchd,1,1,352,P,0,0,0,MnPrv,None,0,3,2007,WD,Normal,90350,0,3.5,5,17.0,1,1.0,805,34,0,0,0,1.0,1,0,5.256774193548388,2.1258333333333335,1
3,67.0,12354,Pave,3,Lvl,AllPub,Corner,0,Edwards,Norm,1Fam,6,8,Gable,CompShg,Wd Sdng,None,0.0,3,3,BrkTil,3,2,2,1,0,1,0,684,684,GasA,4,1,SBrkr,684,512,0,1196,3,1,4,7,5,0,0,Detchd,1,2,528,Y,0,0,0,GdPrv,Shed,800,8,2009,ConLI,Normal,110000,0,3.0,9,4.0,1,1.0,684,46,0,0,0,1.5,1,0,0.16032258064516125,2.0,3
3,105.0,15431,Pave,3,Lvl,AllPub,Inside,0,NridgHt,Norm,1Fam,10,5,Hip,CompShg,VinylSd,Stone,200.0,5,3,PConc,5,3,4,6,1767,5,539,788,3094,GasA,5,1,SBrkr,2402,0,0,2402,2,1,5,10,5,2,4,Attchd,3,3,672,Y,0,0,0,None,None,0,4,2009,WD,Normal,555000,0,3.0,1,1.0,1,3.0,13297,242,0,0,0,1.0,1,0,0.15033333333333332,2.1258333333333335,2
3,92.0,12108,Pave,3,Lvl,AllPub,Inside,0,Edwards,Norm,Duplex,4,4,Gable,CompShg,VinylSd,BrkFace,270.0,3,3,CBlock,3,3,1,5,133,1,0,1307,1440,GasA,3,0,FuseF,1440,0,0,1440,4,2,2,8,5,0,0,None,0,0,0,Y,0,0,0,None,None,0,9,2008,WD,Normal,118000,0,0.0,53,53.0,1,2.0,1972,0,0,0,0,1.0,1,0,1.8116666666666659,2.0,3
