,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,OverallQual,OverallCond,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Pool,GarageQuality,HouseAge,GarageAge,Remodel,TotalBath,WeightTotalBsmtSF,TotalPorchSF,Condition2Renew,PUD,SFoyer,Floor,Finish,SLvl,ExteriorBin,Interest,Qrtr,ATNHPIUS11180Q,SalePriceAd
366,3,0.0,9500,Pave,2,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,6,5,Gable,CompShg,BrkFace,247.0,3,3,CBlock,4,3,1,4,609,1,0,785,1394,GasA,4,1,SBrkr,1394,0,0,1394,3,1,3,6,5,2,4,Attchd,2,2,514,Y,0,0,0,None,None,0,7,2009,WD,Normal,159000,0,3.0,46,46.0,1,2.5,3221,261,0,0,0,1.0,1,0,0.75,0.1558064516129032,3,166.18,95679.38380069802
367,3,101.0,9150,Pave,2,Lvl,AllPub,Corner,0,NAmes,Norm,1Fam,6,5,Gable,Tar&Grv,BrkFace,305.0,3,3,CBlock,4,3,4,6,371,1,0,728,1099,GasA,4,1,SBrkr,1431,0,0,1431,3,1,3,6,5,1,4,Basment,2,1,296,Y,64,0,0,None,None,0,12,2008,WD,Normal,165000,0,3.0,46,46.0,1,1.5,2954,110,0,0,0,1.5,1,1,0.75,0.1551612903225806,4,166.91,98855.6707207477
368,3,78.0,7800,Pave,3,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,5,6,Gable,CompShg,BrkFace,200.0,3,3,PConc,3,3,1,2,540,1,0,728,1268,GasA,4,1,SBrkr,1268,0,0,1268,2,1,3,7,5,1,4,Attchd,3,1,244,Y,0,0,0,None,None,0,3,2010,WD,Normal,132000,0,3.0,56,56.0,1,1.0,1808,98,0,0,0,1.0,1,0,0.75,0.16451612903225812,1,162.76,81101.0076185795
369,3,0.0,9830,Pave,2,Lvl,AllPub,Corner,0,NAmes,Norm,1Fam,5,7,Gable,CompShg,None,0.0,3,4,CBlock,3,3,1,5,72,3,258,733,1063,GasA,5,1,SBrkr,1287,0,0,1287,3,1,4,7,5,1,4,Detchd,3,2,576,Y,364,0,0,None,None,0,3,2010,WD,Normal,162000,0,3.0,4,13.0,1,2.0,1134,199,0,0,0,1.0,1,0,0.5,0.16451612903225812,1,162.76,99533.0548046203
370,3,0.0,8121,Pave,2,Lvl,AllPub,Inside,0,Gilbert,Norm,1Fam,6,5,Gable,CompShg,None,0.0,3,3,PConc,4,3,1,1,0,1,0,953,953,GasA,5,1,SBrkr,953,711,0,1664,3,1,3,7,5,1,3,Attchd,2,2,460,Y,100,0,0,None,None,0,1,2006,WD,Normal,172400,0,3.0,6,6.0,1,2.5,953,40,0,0,0,2.0,1,0,1.0,4.28516129032258,1,162.69,105968.40617124592
371,3,80.0,17120,Pave,3,Lvl,AllPub,Inside,0,ClearCr,Feedr,1Fam,4,4,Gable,CompShg,None,0.0,3,3,CBlock,0,0,0,0,0,0,0,0,0,GasA,3,1,SBrkr,1120,468,0,1588,4,1,3,7,4,1,4,Detchd,3,2,680,N,0,0,0,None,None,0,7,2008,WD,Normal,134432,0,3.0,49,17.0,1,2.0,0,59,1,0,0,1.5,1,0,0.5,2.009677419354839,3,166.24,80866.21751684311
372,3,50.0,7175,Pave,3,Lvl,AllPub,Inside,0,SawyerW,Norm,TwnhsE,6,5,Gable,CompShg,None,0.0,3,3,CBlock,4,3,1,5,623,2,121,0,744,GasA,3,1,SBrkr,752,0,0,752,2,1,3,4,5,0,0,Attchd,1,1,264,Y,353,0,0,MnPrv,None,0,2,2010,WD,Normal,125000,0,3.0,26,26.0,1,2.0,3357,90,0,1,0,1.0,1,0,0.75,0.12642857142857145,1,162.76,76800.19660850332
373,3,79.0,10634,Pave,3,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,5,6,Gable,CompShg,None,0.0,3,3,PConc,3,3,1,4,428,2,180,0,608,GasA,3,1,SBrkr,1319,0,0,1319,3,1,3,5,4,0,0,Attchd,1,1,270,Y,66,0,0,GdWo,None,0,11,2009,WD,Normal,123000,0,3.0,56,56.0,1,2.0,2072,0,0,0,0,1.0,1,0,0.5,0.119,4,167.06,73626.24206871782
374,3,65.0,8200,Pave,3,Lvl,AllPub,Inside,0,CollgCr,Norm,1Fam,7,5,Gable,CompShg,None,0.0,4,3,PConc,4,3,1,1,0,1,0,847,847,GasA,5,1,SBrkr,847,1081,0,1928,4,1,4,8,5,1,4,BuiltIn,3,2,434,Y,100,0,0,None,None,0,7,2007,WD,Normal,219500,0,3.0,3,4.0,1,2.5,847,48,0,0,0,2.0,1,0,1.0,5.258387096774193,3,167.17,131303.46354010887
375,3,0.0,10020,Pave,2,Low,AllPub,Inside,2,Edwards,Norm,1Fam,1,1,Gable,CompShg,None,0.0,2,2,BrkTil,2,1,4,4,350,1,0,333,683,GasA,4,0,FuseA,904,0,0,904,1,1,2,4,2,0,0,None,0,0,0,Y,0,0,0,None,None,0,3,2009,WD,Normal,61000,0,0.0,59,87.0,1,1.5,1733,0,0,0,0,1.0,1,0,0.5,0.18064516129032263,1,168.96,36103.219696969696
376,3,57.0,8846,Pave,2,Lvl,AllPub,CulDSac,0,CollgCr,Norm,1Fam,5,5,Gable,CompShg,None,0.0,4,3,PConc,4,3,3,6,298,1,0,572,870,GasA,5,1,SBrkr,914,0,0,914,2,1,3,5,5,0,0,Detchd,1,2,576,Y,0,0,0,None,None,0,7,2006,WD,Normal,148000,0,3.0,10,8.0,1,1.0,2360,0,0,0,1,1.5,1,0,1.0,5.235161290322582,3,161.87,91431.39556434176
377,4,102.0,11143,Pave,2,Lvl,AllPub,Corner,0,Somerst,Norm,1Fam,8,5,Gable,CompShg,None,0.0,4,3,PConc,4,3,1,1,0,1,0,1580,1580,GasA,5,1,SBrkr,1580,886,0,2466,4,1,4,8,5,1,4,Attchd,2,2,610,Y,159,0,0,None,None,0,12,2007,WD,Normal,340000,0,3.0,2,3.0,1,3.0,1580,214,0,0,0,2.0,1,0,1.0,4.2445161290322595,4,167.9,202501.48898153662
378,3,88.0,11394,Pave,3,Lvl,AllPub,Corner,0,StoneBr,Norm,1Fam,9,2,Hip,CompShg,Stone,350.0,4,3,PConc,5,3,3,6,1445,1,0,411,1856,GasA,5,1,SBrkr,1856,0,0,1856,1,1,5,8,5,1,5,Attchd,3,3,834,Y,113,0,0,None,None,0,6,2010,New,Partial,394432,0,3.0,0,0.0,0,2.5,9081,0,0,0,0,1.0,1,0,1.0,0.1766666666666667,2,166.25,237252.33082706766
379,3,60.0,8123,Pave,2,Lvl,AllPub,Inside,0,Gilbert,RRAn,1Fam,6,5,Gable,CompShg,BrkFace,16.0,3,3,PConc,4,3,1,1,0,1,0,982,982,GasA,5,1,SBrkr,1007,793,0,1800,3,1,3,7,5,1,3,Attchd,3,2,463,Y,100,0,0,None,None,0,6,2009,WD,Normal,179000,0,3.0,9,9.0,1,2.5,982,63,1,0,0,2.0,1,0,1.0,0.2063333333333333,2,168.15,106452.5721082367
380,3,50.0,5000,Pave,3,Lvl,AllPub,Inside,0,SWISU,Norm,1Fam,5,6,Gable,CompShg,None,0.0,3,3,BrkTil,3,3,1,2,218,1,0,808,1026,GasA,3,1,SBrkr,1026,665,0,1691,3,1,4,6,5,1,4,Detchd,1,1,308,Y,0,0,0,None,None,0,5,2010,WD,Normal,127000,0,3.0,60,86.0,1,2.0,1244,242,0,0,0,1.5,1,0,0.75,0.2006451612903227,2,166.25,76390.97744360902
381,4,60.0,7200,Pave,3,Lvl,AllPub,Inside,0,Somerst,Norm,1Fam,7,5,Gable,CompShg,None,0.0,4,3,PConc,4,4,1,1,0,1,0,1293,1293,GasA,5,1,SBrkr,1301,0,0,1301,2,1,4,5,5,1,4,Attchd,2,2,572,Y,216,0,0,None,None,0,8,2006,New,Partial,187750,0,3.0,0,0.0,0,3.0,1293,121,0,0,0,1.0,1,0,1.0,5.2464516129032255,3,161.87,115988.13862976462
382,3,79.0,9245,Pave,2,Lvl,AllPub,Inside,0,CollgCr,Norm,1Fam,7,5,Gable,CompShg,None,0.0,4,3,PConc,4,3,3,1,0,1,0,939,939,GasA,5,1,SBrkr,939,858,0,1797,3,1,4,8,5,0,0,Attchd,2,2,639,Y,144,0,0,None,None,0,4,2007,WD,Normal,213500,0,3.0,1,1.0,1,2.5,939,53,0,0,0,2.0,1,0,1.0,5.249666666666668,2,168.01,127075.76929944647
383,2,60.0,9000,Pave,3,Lvl,AllPub,Corner,0,SawyerW,Norm,1Fam,6,3,Gable,CompShg,None,0.0,3,3,BrkTil,2,2,1,1,0,1,0,784,784,GasA,3,0,FuseA,784,0,0,784,2,1,3,5,5,0,0,Detchd,1,2,360,N,0,0,0,None,None,0,10,2009,WD,Normal,76000,0,2.0,59,59.0,1,1.0,784,91,0,0,0,1.5,0,0,0.5,0.11806451612903225,4,167.06,45492.63737579313
384,3,0.0,53107,Pave,1,Low,AllPub,Corner,1,ClearCr,Feedr,1Fam,6,5,Gable,CompShg,None,0.0,4,3,PConc,4,3,3,6,985,1,0,595,1580,GasA,5,1,SBrkr,1079,874,0,1953,3,1,4,9,5,2,2,Attchd,3,2,501,Y,216,0,0,None,None,0,6,2007,WD,Normal,240000,0,3.0,15,15.0,1,3.5,6505,231,1,0,0,2.0,1,0,0.75,5.254,2,168.01,142848.63996190703
385,3,43.0,3182,Pave,3,Lvl,AllPub,Inside,0,Blmngtn,Norm,TwnhsE,8,5,Gable,CompShg,BrkFace,16.0,4,3,PConc,4,3,1,6,24,1,0,1232,1256,GasA,5,1,SBrkr,1269,0,0,1269,2,1,4,6,5,1,3,Attchd,3,2,430,Y,146,0,0,None,None,0,4,2010,WD,Normal,192000,0,3.0,5,6.0,1,2.0,1376,164,0,1,0,1.0,1,0,1.0,0.1983333333333334,2,166.25,115488.72180451127
386,3,58.0,8410,Pave,3,Lvl,AllPub,FR2,0,Edwards,Feedr,1Fam,5,3,Gambrel,CompShg,None,0.0,3,2,PConc,3,3,1,1,0,1,0,658,658,GasA,3,1,SBrkr,658,526,0,1184,5,1,3,8,5,0,0,None,0,0,0,N,0,0,0,None,None,0,5,2006,WD,AdjLand,81000,0,0.0,10,96.0,1,1.0,658,151,1,0,0,1.5,1,0,0.5,4.940322580645163,2,163.69,49483.78031645183
387,3,72.0,7200,Pave,3,Lvl,AllPub,Inside,0,Edwards,Norm,1Fam,6,6,Hip,CompShg,BrkFace,255.0,3,3,CBlock,3,3,3,5,631,1,0,410,1041,GasA,5,1,SBrkr,1125,0,0,1125,3,1,3,6,5,1,2,Detchd,1,1,352,Y,296,0,0,GdWo,None,0,10,2009,WD,Abnorml,125000,0,3.0,33,32.0,1,2.0,3565,0,0,0,0,1.5,1,1,0.5,0.11806451612903225,4,167.06,74823.41673650185
388,3,93.0,9382,Pave,2,Lvl,AllPub,CulDSac,0,CollgCr,Norm,1Fam,7,5,Gable,CompShg,BrkFace,125.0,4,3,PConc,4,3,1,1,0,1,0,1468,1468,GasA,5,1,SBrkr,1479,0,0,1479,3,1,4,6,5,0,0,Attchd,2,2,577,Y,120,0,0,None,None,0,7,2008,WD,Normal,191000,0,3.0,8,9.0,1,2.0,1468,25,0,0,0,1.0,1,0,1.0,2.009677419354839,3,166.24,114894.12897016361
389,3,96.0,12474,Pave,3,Lvl,AllPub,Inside,0,NridgHt,Norm,1Fam,10,5,Gable,CompShg,Stone,272.0,5,3,PConc,5,3,3,6,1280,1,0,402,1682,GasA,5,1,SBrkr,1742,590,0,2332,3,1,5,9,5,1,5,BuiltIn,3,3,846,Y,196,0,0,None,None,0,8,2008,New,Partial,426000,0,3.0,0,0.0,1,3.5,8082,134,0,0,0,2.0,1,0,1.0,1.996451612903225,3,166.24,256256.0153994225
390,3,50.0,8405,Pave,3,Lvl,AllPub,Inside,0,Edwards,Norm,1Fam,5,8,Gable,CompShg,None,0.0,3,3,BrkTil,3,4,1,3,241,4,391,229,861,GasA,5,1,SBrkr,961,406,0,1367,4,1,3,7,5,0,0,Detchd,1,1,384,Y,0,0,0,MnPrv,None,0,4,2008,WD,Normal,119000,0,3.0,58,30.0,1,2.0,2287,242,0,0,0,1.5,1,0,0.5,2.2783333333333338,2,166.88,71308.72483221476
391,3,71.0,12209,Pave,2,Lvl,AllPub,CulDSac,0,Mitchel,Norm,1Fam,6,5,Gable,CompShg,None,0.0,3,3,PConc,5,3,1,5,690,1,0,114,804,GasA,5,1,SBrkr,804,1157,0,1961,3,1,4,7,5,1,3,BuiltIn,3,2,560,Y,125,0,0,None,None,0,6,2009,WD,Normal,215000,0,3.0,7,8.0,1,3.5,3564,192,0,0,0,2.0,1,0,1.0,0.2063333333333333,2,168.15,127862.02795123402
392,3,0.0,8339,Pave,2,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,5,7,Gable,CompShg,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,1,SBrkr,882,0,0,882,3,1,3,5,5,0,0,Attchd,2,1,294,Y,0,0,0,MnPrv,Shed,1200,7,2007,WD,Normal,106500,0,3.0,48,48.0,1,1.0,0,0,0,0,0,1.0,1,0,0.5,5.258387096774193,3,167.17,63707.60303882276
393,3,0.0,7446,Pave,3,Lvl,AllPub,Corner,0,BrkSide,Feedr,1Fam,4,5,Gable,CompShg,None,0.0,3,3,CBlock,3,3,1,3,266,1,0,522,788,GasA,3,1,FuseA,788,0,0,788,2,1,3,4,5,2,3,None,0,0,0,Y,0,0,0,GdWo,None,0,4,2006,WD,Abnorml,100000,0,0.0,56,65.0,1,1.0,1320,0,1,0,0,1.0,1,0,0.5,4.790333333333334,2,163.69,61091.08681043435
394,3,60.0,10134,Pave,3,Lvl,AllPub,Inside,0,OldTown,Norm,1Fam,5,6,Gable,CompShg,None,0.0,3,3,CBlock,3,3,1,1,0,1,0,735,735,GasA,4,1,FuseA,735,299,0,1034,2,1,3,5,5,0,0,Detchd,1,1,240,Y,0,0,0,None,None,0,7,2007,WD,Normal,109000,0,3.0,57,67.0,1,1.0,735,39,0,0,0,1.5,1,0,0.5,5.258387096774193,3,167.17,65203.08667823174
395,3,68.0,9571,Pave,3,Lvl,AllPub,Inside,0,Edwards,Norm,1Fam,5,6,Gable,CompShg,None,0.0,3,3,CBlock,3,3,3,4,739,1,0,405,1144,GasA,3,1,SBrkr,1144,0,0,1144,3,1,3,6,5,0,0,Attchd,1,1,596,Y,44,0,0,None,None,0,6,2010,WD,Normal,129000,0,3.0,54,54.0,1,2.0,3361,0,0,0,0,1.0,1,0,0.5,0.1766666666666667,2,166.25,77593.98496240602
396,3,60.0,7200,Pave,3,Low,AllPub,Inside,0,CollgCr,Norm,1Fam,5,5,Hip,CompShg,None,0.0,3,3,CBlock,3,3,3,3,777,1,0,117,894,GasA,3,1,SBrkr,894,0,0,894,2,1,3,6,5,0,0,Detchd,2,2,600,Y,215,0,0,None,None,0,9,2009,WD,Normal,123000,0,3.0,37,24.0,1,1.0,2448,0,0,0,0,1.0,1,0,0.5,0.14666666666666667,3,166.18,74016.12709110603
397,3,69.0,7590,Pave,3,Lvl,AllPub,Inside,0,NAmes,PosN,1Fam,5,5,Gable,CompShg,BrkFace,288.0,3,3,CBlock,3,3,1,5,540,1,0,324,864,GasA,3,1,SBrkr,876,936,0,1812,4,1,3,8,5,1,3,Attchd,2,1,264,Y,0,0,0,None,None,0,7,2007,WD,Normal,169500,0,3.0,45,45.0,1,2.0,3024,168,1,0,0,2.0,1,0,1.0,5.258387096774193,3,167.17,101393.79075192918
398,1,60.0,8967,Pave,3,Lvl,AllPub,Corner,0,IDOTRR,Norm,1Fam,5,2,Gable,CompShg,None,0.0,3,2,BrkTil,2,1,1,1,0,1,0,961,961,GasA,4,1,Mix,1077,0,0,1077,2,1,3,6,2,0,0,Detchd,1,1,338,N,0,0,0,None,None,0,11,2007,WD,Abnorml,67000,0,1.0,57,87.0,1,1.0,961,0,0,0,0,1.0,1,0,0.5,4.486666666666668,4,167.9,39904.70518165574
399,4,65.0,8125,Pave,3,Lvl,AllPub,Inside,0,Somerst,Norm,1Fam,7,5,Gable,CompShg,Stone,100.0,4,3,PConc,4,3,1,6,812,1,0,280,1092,GasA,5,1,SBrkr,1112,438,0,1550,2,1,4,7,5,0,0,Attchd,3,2,438,Y,0,0,0,None,None,0,10,2009,WD,Normal,241000,0,3.0,2,2.0,1,3.0,5152,168,0,0,0,2.0,1,0,1.0,0.11806451612903225,4,167.06,144259.54746797556
400,3,38.0,14963,Pave,1,Lvl,AllPub,Inside,0,Veenker,Norm,TwnhsE,8,5,Gable,CompShg,None,0.0,4,3,PConc,4,3,1,6,786,1,0,474,1260,GasA,5,1,SBrkr,1288,0,0,1288,1,1,5,4,5,2,4,Attchd,3,2,500,Y,120,0,0,None,None,0,12,2008,WD,Normal,245500,0,3.0,12,12.0,1,2.5,5190,254,0,1,0,1.0,1,0,0.75,0.1551612903225806,4,166.91,147085.25552693068
401,3,65.0,8767,Pave,2,Lvl,AllPub,Inside,0,CollgCr,Norm,1Fam,7,5,Gable,CompShg,None,0.0,4,3,PConc,4,3,3,6,24,1,0,1286,1310,GasA,5,1,SBrkr,1310,0,0,1310,3,1,4,6,5,1,4,Attchd,3,2,400,Y,0,0,0,None,None,0,7,2006,New,Partial,164990,0,3.0,1,1.0,1,2.0,1430,0,0,0,0,1.0,1,0,1.0,5.235161290322582,3,161.87,101927.47266324828
402,3,60.0,10200,Pave,3,Lvl,AllPub,Inside,0,Sawyer,Norm,1Fam,5,8,Gable,CompShg,None,0.0,3,3,PConc,3,3,1,1,0,1,0,672,672,GasA,5,1,SBrkr,672,0,0,672,2,1,3,4,5,0,0,Detchd,1,1,240,N,168,0,0,GdPrv,None,0,8,2008,WD,Normal,108000,0,3.0,11,68.0,1,1.0,672,0,0,0,0,1.0,1,0,0.5,1.996451612903225,3,166.24,64966.31376323388
403,3,93.0,12090,Pave,3,Lvl,AllPub,Corner,0,NoRidge,Norm,1Fam,8,5,Hip,CompShg,BrkFace,650.0,4,3,PConc,4,3,1,1,0,1,0,1141,1141,GasA,4,1,SBrkr,1165,1098,0,2263,4,1,4,10,5,1,3,BuiltIn,3,2,420,Y,144,0,0,None,None,0,7,2006,WD,Abnorml,258000,0,3.0,8,8.0,1,2.5,1141,123,0,0,0,2.0,1,0,1.0,5.235161290322582,3,161.87,159387.162537839
404,3,0.0,10364,Pave,2,Lvl,AllPub,Inside,0,Gilbert,Norm,1Fam,6,5,Gable,CompShg,None,0.0,3,3,PConc,4,3,1,1,0,1,0,806,806,GasA,4,1,SBrkr,806,766,0,1572,3,1,3,7,5,1,3,BuiltIn,3,2,373,Y,0,0,0,None,None,0,5,2007,WD,Normal,168000,0,3.0,11,12.0,1,2.5,806,40,0,0,0,2.0,1,0,0.5,5.253548387096773,2,168.01,99994.04797333492
405,3,0.0,9991,Pave,2,Lvl,AllPub,Corner,0,Sawyer,Feedr,1Fam,4,4,Gable,CompShg,None,0.0,3,3,CBlock,3,3,1,4,1116,1,0,165,1281,GasA,5,1,SBrkr,1620,0,0,1620,3,1,3,8,4,1,3,Attchd,1,2,490,Y,120,0,0,GdWo,None,0,6,2009,WD,Normal,150000,0,3.0,16,16.0,1,3.0,4629,78,1,0,0,1.0,1,0,0.75,0.2063333333333333,2,168.15,89206.06601248885
406,3,51.0,10480,Pave,3,Lvl,AllPub,Inside,0,SWISU,Norm,1Fam,6,5,Gable,CompShg,None,0.0,3,3,BrkTil,3,3,1,1,0,1,0,1064,1064,GasA,5,1,FuseA,1166,0,473,1639,3,1,3,6,2,0,0,Detchd,1,1,240,Y,0,0,0,None,None,0,3,2008,WD,Normal,115000,0,3.0,58,72.0,1,1.0,1064,0,0,0,0,1.5,1,0,0.5,2.6103225806451613,1,169.12,67999.05392620624
407,3,63.0,15576,Pave,3,Lvl,AllPub,Inside,0,Crawfor,Norm,1Fam,6,7,Gable,CompShg,None,0.0,3,3,BrkTil,4,3,1,1,0,1,0,840,840,GasA,5,1,SBrkr,840,840,0,1680,4,1,3,8,5,0,0,Attchd,1,1,308,Y,0,0,0,None,None,0,3,2008,WD,Normal,177000,0,3.0,32,48.0,1,2.0,840,160,0,0,0,2.0,1,0,0.5,2.6103225806451613,1,169.12,104659.41343424786
408,3,109.0,14154,Pave,3,Lvl,AllPub,Corner,0,NridgHt,Norm,1Fam,7,5,Gable,CompShg,BrkFace,350.0,4,3,PConc,5,4,1,1,0,1,0,1063,1063,GasA,5,1,SBrkr,1071,1101,0,2172,3,1,4,9,5,1,4,Attchd,2,3,947,Y,192,0,0,None,None,0,8,2007,New,Partial,280000,0,3.0,1,1.0,1,2.5,1063,62,0,0,0,2.0,1,0,1.0,5.022258064516129,3,167.17,167494.16761380632
409,4,85.0,10800,Pave,3,Lvl,AllPub,Inside,0,Somerst,Norm,1Fam,8,5,Gable,CompShg,Stone,100.0,4,3,PConc,5,3,1,6,789,1,0,245,1034,GasA,5,1,SBrkr,1050,1028,0,2078,3,1,5,8,5,1,4,Attchd,3,3,836,Y,0,0,0,None,None,0,4,2008,New,Partial,339750,0,3.0,0,0.0,1,3.5,4979,102,0,0,0,2.0,1,0,1.0,2.2783333333333338,2,166.88,203589.40556088206
410,3,68.0,9571,Pave,3,Lvl,AllPub,Inside,0,Edwards,Norm,1Fam,5,3,Gable,CompShg,None,0.0,3,2,CBlock,3,2,1,1,0,1,0,1276,1276,GasA,3,1,FuseA,1276,0,0,1276,3,1,3,5,3,0,0,Attchd,1,1,350,Y,0,0,0,None,None,0,6,2009,COD,Abnorml,60000,0,3.0,51,51.0,1,1.0,1276,0,0,0,0,1.0,1,0,0.25,0.2063333333333333,2,168.15,35682.42640499554
411,3,100.0,34650,Pave,3,Bnk,AllPub,Inside,0,Gilbert,Norm,2fmCon,5,5,Hip,CompShg,None,0.0,3,3,CBlock,3,3,2,3,1056,1,0,0,1056,GasA,3,0,SBrkr,1056,0,0,1056,3,1,3,5,5,0,0,Attchd,3,2,572,Y,264,0,0,None,None,0,1,2006,WD,Normal,145000,0,3.0,51,51.0,1,2.0,3168,0,0,0,0,1.0,1,0,0.5,4.28516129032258,1,162.69,89126.559714795
412,4,0.0,4403,Pave,1,Lvl,AllPub,Inside,0,Somerst,Norm,1Fam,7,5,Gable,CompShg,Stone,432.0,5,3,PConc,5,3,3,6,578,1,0,892,1470,GasA,5,1,SBrkr,1478,0,0,1478,2,1,4,7,5,1,4,Attchd,3,2,484,Y,0,0,0,None,None,0,6,2010,New,Partial,222000,0,3.0,1,1.0,1,3.5,4360,144,0,0,0,1.0,1,0,0.5,0.1766666666666667,2,166.25,133533.83458646617
413,1,56.0,8960,Pave,3,Lvl,AllPub,Inside,0,OldTown,Artery,1Fam,5,6,Gable,CompShg,None,0.0,3,3,CBlock,3,3,1,1,0,1,0,1008,1008,GasA,4,1,FuseA,1028,0,0,1028,2,1,3,5,5,1,4,Detchd,1,2,360,Y,0,0,0,None,None,0,3,2010,WD,Normal,115000,0,3.0,60,83.0,1,1.0,1008,130,1,0,0,1.0,1,0,0.5,0.16451612903225812,1,162.76,70656.18087982305
414,3,59.0,11228,Pave,1,Lvl,AllPub,CulDSac,0,SawyerW,Norm,1Fam,7,5,Gable,CompShg,None,0.0,4,3,PConc,4,3,1,4,50,6,531,499,1080,GasA,5,1,SBrkr,1080,1017,0,2097,3,1,4,9,5,1,3,Attchd,1,3,678,Y,196,0,0,None,None,0,12,2008,WD,Normal,228000,0,3.0,15,15.0,1,3.0,3386,187,0,0,0,2.0,1,0,1.0,0.1551612903225806,4,166.91,136600.56317776046
415,3,73.0,8899,Pave,2,Lvl,AllPub,Inside,0,Gilbert,Norm,1Fam,7,5,Gable,CompShg,None,0.0,4,3,PConc,4,3,3,6,24,1,0,1316,1340,GasA,5,1,SBrkr,1340,0,0,1340,3,1,4,6,5,0,0,Attchd,3,2,396,Y,100,0,0,None,None,0,8,2007,New,Partial,181134,0,3.0,0,0.0,0,2.0,1460,30,0,0,0,1.0,1,0,1.0,5.022258064516129,3,167.17,108353.17341628282
416,3,74.0,7844,Pave,3,Lvl,AllPub,Inside,0,Sawyer,Norm,1Fam,6,7,Hip,CompShg,BrkFace,203.0,3,3,CBlock,3,3,1,5,209,1,0,463,672,GasA,3,1,SBrkr,672,728,0,1400,3,1,3,6,5,1,3,Attchd,3,2,440,Y,0,0,0,None,None,0,3,2006,WD,Normal,149500,0,3.0,28,28.0,1,1.5,1508,0,0,0,0,2.0,1,0,0.75,4.589354838709676,1,162.69,91892.556395599
417,3,86.0,22420,Pave,2,Lvl,AllPub,Inside,0,Crawfor,Feedr,1Fam,6,6,Hip,CompShg,None,0.0,3,3,BrkTil,4,3,1,4,1128,1,0,242,1370,GasW,3,0,FuseA,1370,1254,0,2624,4,1,3,10,5,1,4,Detchd,1,3,864,N,0,0,0,None,None,0,11,2007,WD,Normal,239000,0,3.0,57,89.0,1,3.5,4754,0,1,0,0,2.0,1,0,0.5,4.486666666666668,4,167.9,142346.6349017272
418,3,60.0,8160,Pave,3,Lvl,AllPub,Inside,0,Edwards,Norm,1Fam,5,6,Gable,CompShg,None,0.0,3,3,BrkTil,3,3,1,5,312,1,0,444,756,GasA,2,0,FuseF,756,378,0,1134,3,1,3,7,5,0,0,Detchd,1,1,240,P,0,0,0,None,None,0,4,2007,WD,AdjLand,126000,0,3.0,57,67.0,1,2.5,2004,0,0,0,0,1.5,1,0,0.5,5.249666666666668,2,168.01,74995.5359800012
419,3,65.0,8450,Pave,3,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,5,6,Gable,CompShg,None,0.0,3,3,CBlock,3,3,1,4,775,1,0,281,1056,GasA,5,1,SBrkr,1056,0,0,1056,3,1,3,6,5,1,2,Attchd,1,1,304,Y,0,0,0,None,None,0,7,2010,WD,Normal,142000,0,3.0,42,42.0,1,2.0,3381,269,0,0,0,1.0,1,0,1.0,0.18258064516129036,3,166.48,85295.53099471409
420,1,78.0,7060,Pave,3,Lvl,AllPub,Inside,0,Mitchel,Norm,Duplex,7,5,Gable,CompShg,BrkFace,200.0,3,4,PConc,4,4,4,6,1309,1,0,35,1344,GasA,5,1,SBrkr,1344,0,0,1344,2,2,3,8,5,0,0,Attchd,3,4,784,Y,0,0,0,None,None,0,11,2008,WD,Alloca,206300,0,3.0,10,11.0,1,4.0,7889,0,0,0,1,1.5,1,0,1.0,0.38766666666666655,4,166.91,123599.5446647894
421,3,0.0,16635,Pave,2,Lvl,AllPub,FR2,0,NWAmes,Norm,1Fam,6,7,Gable,CompShg,Stone,126.0,4,3,CBlock,4,3,1,5,1246,1,0,356,1602,GasA,4,1,SBrkr,1602,0,0,1602,3,1,4,8,5,1,3,Attchd,3,2,529,Y,240,0,0,None,None,0,6,2009,WD,Normal,215000,0,3.0,9,32.0,1,2.5,6586,0,0,0,0,1.0,1,0,1.0,0.2063333333333333,2,168.15,127862.02795123402
